Attrition,OverTime,MaritalStatus_Single,TotalWorkingYears,JobLevel,DepartmentSalaryRatio,YearsInCurrentRole,MonthlyIncome,Age,EducationReturnRatio,JobRole_Sales Representative,YearsWithCurrManager,StockOptionLevel,YearsAtCompany,JobInvolvement,BusinessTravel_Travel_Frequently,JobSatisfaction,EnvironmentSatisfaction,JobRole_Laboratory Technician,MaritalStatus_Married,JobRole_Research Director,MaritalStatus_Divorced,Department_Research & Development,JobRole_Manager,ManagementStabilityRatio,JobRole_Manufacturing Director,Department_Sales,JobRole_Healthcare Representative,DistanceFromHome,PositionStagnationRatio,BusinessTravel_Non-Travel
0,1,1,1.1207624795214572,2,0.6497111467916353,0.7647373733882553,-0.5144336288752622,0.6651277567814755,0.6261830131106864,0,1.08652546240644,0,2.120588165641807,2,0,3,1,0,0,0,0,1,0,0.4,0,0,0,-0.3938041683239789,0.05,0
0,0,0,0.3496317306815124,3,1.522594788115566,-0.6152821931238183,0.8693938572625588,1.5408445525439198,1.625835630218288,0,-0.5950247355975609,0,-0.4910064335777606,3,1,2,2,0,1,0,0,0,0,0.5,0,1,0,-0.8872131838247239,0.75,0
0,1,0,2.020415019834726,5,2.777772730187052,-1.1672900197286478,2.7247634798894,1.4313799530736142,2.966121986386346,0,-1.1555414682655611,1,-0.9806804209314296,3,0,3,3,0,1,0,0,0,1,0.0,0,1,0,-0.0237474066984201,0.0,0
0,0,0,-0.8070643925784048,1,0.3641237441567425,-1.1672900197286478,-0.843026279843061,-1.0863058347434131,0.3888134661167555,1,-1.1555414682655611,1,-0.9806804209314296,4,0,4,3,0,1,0,0,0,0,0.0,0,1,0,0.2229571010519523,0.0,0
0,1,0,-0.5500208096317566,2,0.982013286332746,0.7647373733882553,0.0703211016446796,-0.9768412352731076,1.0975412235451167,0,0.8062670960724398,1,-0.0013324462240916,2,1,4,3,0,1,0,0,0,0,1.0,0,1,0,-1.01056543769991,0.0,0
0,0,0,-0.6785426011050807,2,0.9394794945922584,-0.6152821931238183,0.007448816779477,-0.3200536384512743,0.9569109063522324,0,-0.5950247355975609,1,-0.6542310960289835,3,0,3,3,0,1,0,0,0,0,0.6666666666666666,0,1,0,-0.6405086760743514,0.3333333333333333,1
0,0,0,2.7915457686746707,3,1.6719594372961908,-0.0632743665189888,0.8494276586905012,1.8692383509548365,1.5370875403045494,0,-0.0345080029295605,1,-0.3277817711265376,3,1,3,4,0,0,0,1,1,0,0.8,1,0,0,-1.01056543769991,0.2,0
0,1,0,-0.4214990181584324,2,0.8054118334643022,-1.1672900197286478,-0.1907263243665839,0.1178047594299478,0.9001636754419635,0,0.8062670960724398,1,0.1618922162271313,4,0,1,1,0,0,0,1,0,0,0.875,0,1,0,-0.2704519144487926,0.875,0
1,1,0,-0.935586184051729,1,0.7621091055357899,-0.6152821931238183,-0.3644747332170425,-0.867376635802802,0.7006320753606816,0,-0.5950247355975609,3,-0.8174557584802066,3,0,4,1,0,1,0,0,1,0,1.0,0,0,0,-1.01056543769991,1.0,0
0,1,1,-0.03593364373846,2,0.7818458137161942,0.7647373733882553,-0.2255609686837907,1.5408445525439198,0.7963524382781426,0,-1.1555414682655611,0,0.4883415411295773,3,0,4,3,0,0,0,0,0,0,0.0,0,1,0,1.456479639803815,0.1,0
0,1,0,-0.6785426011050807,1,0.4868455493479101,-0.6152821931238183,-0.7317253431222294,-1.0863058347434131,0.4692153036247192,0,-0.875283101931561,1,-0.3277817711265376,3,0,2,3,0,1,0,0,1,0,0.2,0,0,0,0.9630706243030698,0.2,0
0,0,0,-0.8070643925784048,1,0.3295520886691216,-0.6152821931238183,-0.941582834496622,-0.9768412352731076,0.3176179458806961,0,-0.0345080029295605,1,-0.3277817711265376,3,0,4,4,0,1,0,0,1,0,0.8,0,0,0,-0.0237474066984201,0.0,0
0,0,1,-0.03593364373846,2,0.7043180870880164,0.7647373733882553,-0.4415782447240308,-0.648447436862191,0.647502883099155,0,1.08652546240644,0,0.6515662035808003,3,0,4,3,0,0,0,0,1,0,0.7272727272727273,1,0,0,-0.1470996605736064,0.0909090909090909,0
0,0,0,-0.4214990181584324,2,0.5913059223381987,-0.3392782798214035,-0.5072118123704754,-0.7579120363324965,0.6022772070418226,0,-0.3147663692635607,3,-0.4910064335777606,3,0,1,3,0,0,0,1,0,0,0.75,0,1,0,2.443297670805305,0.0,0
0,0,0,-0.03593364373846,2,0.9194025662145784,1.04074128669067,-0.15461724184265,-0.7579120363324965,0.9274656959281604,0,1.36678382874044,2,0.4883415411295773,3,0,4,4,0,1,0,0,1,0,0.9,0,0,0,2.3199454169301186,0.1,0
0,0,0,2.2774586027813744,5,3.130744842356655,1.5927491132954996,2.7957072067305404,1.2124507541330032,3.017370485866613,0,1.36678382874044,0,2.447037490544253,2,0,2,4,0,1,1,0,1,0,0.4090909090909091,0,0,0,0.099604847176766,0.5454545454545454,0
1,0,0,-0.6785426011050807,1,0.3768356492172999,-0.8912861064262331,-0.8784981432636314,-0.9768412352731076,0.363189216376622,0,-0.3147663692635607,1,-0.4910064335777606,2,0,4,3,1,0,0,1,1,0,0.75,0,0,0,0.9630706243030698,0.0,0
0,1,1,-0.8070643925784048,1,0.34292521690497,-0.6152821931238183,-0.9237406996024428,-0.9768412352731076,0.3152624797006284,0,-0.5950247355975609,0,-0.4910064335777606,3,1,3,4,1,0,0,0,1,0,0.5,0,0,0,-1.01056543769991,0.0,0
0,0,0,-0.2929772266851083,3,1.3031721530219014,1.04074128669067,0.5450493336505169,-0.2105890389809687,1.0956013560618834,0,1.08652546240644,1,0.3251168786783543,3,1,1,2,0,1,0,0,0,0,0.8888888888888888,0,1,0,1.086422878178256,0.1111111111111111,0
0,0,1,-1.3211515584717013,1,0.4731540132969224,-1.1672900197286478,-0.7499922907519843,-0.3200536384512743,0.434986114053049,0,-1.1555414682655611,0,-0.9806804209314296,3,0,4,1,0,0,0,0,1,0,0.0,0,0,0,-0.2704519144487926,0.0,0
0,0,0,-0.1644554352117841,1,0.3303481082069697,-0.6152821931238183,-0.9405208026576828,1.5408445525439198,0.3036999282167149,0,-0.3147663692635607,2,-0.4910064335777606,3,0,4,4,1,1,0,0,1,0,0.75,0,0,0,-0.0237474066984201,0.0,0
0,0,0,-0.1644554352117841,2,0.630103637777157,0.7647373733882553,-0.4498620930677569,0.8840569557220865,0.6728283539550012,0,0.2457503634044395,1,0.4883415411295773,2,0,1,1,0,1,0,0,0,0,0.5,0,1,0,2.073240909179746,0.4,1
1,1,1,-0.6785426011050807,2,0.8253854721532474,-0.0632743665189888,-0.1612018392440732,-1.3052350336840242,0.8813514401636321,0,-0.3147663692635607,0,-0.1645571086753146,2,0,3,3,0,0,0,0,0,0,0.5,0,1,0,-0.5171564221991651,0.0,0
0,0,1,-0.1644554352117841,2,0.7766727849909998,-0.6152821931238183,-0.2332075979241532,2.5260259477766698,0.7910834274753465,0,-0.5950247355975609,0,-0.8174557584802066,3,0,1,1,0,0,0,0,0,0,1.0,0,1,0,0.8397183704278836,1.0,0
1,0,0,0.2211099392081882,1,0.430964977790972,0.7647373733882553,-0.8062799782157636,-0.4295182379215798,0.4347445262125594,0,0.8062670960724398,0,0.3251168786783543,3,0,1,1,1,1,0,0,1,0,0.7777777777777778,0,0,0,-0.8872131838247239,0.1111111111111111,0
1,1,1,-1.064107975525053,1,0.382726193797376,-1.1672900197286478,-0.8706391076554811,-0.867376635802802,0.368866445360963,0,-1.1555414682655611,0,-1.1439050833826525,2,0,1,4,0,0,0,0,1,0,1.0,0,0,0,0.099604847176766,1.0,0
0,0,0,-1.064107975525053,1,0.4414724356905672,-0.6152821931238183,-0.7922611579417657,-1.6336288320949408,0.4916169307026719,0,-0.5950247355975609,0,-0.8174557584802066,3,0,3,1,0,1,0,0,1,0,1.0,0,0,0,-0.3938041683239789,1.0,0
0,0,0,2.4059803942546982,3,1.0813066988080062,0.7647373733882553,0.2170939017860816,1.7597737514845309,1.1546256245179896,0,2.2075589277424403,1,1.3044648533856922,2,1,2,3,0,1,0,0,0,0,0.8,0,1,0,-0.8872131838247239,0.4,0
1,0,0,2.7915457686746707,5,2.85163208476344,2.6967647665051584,2.833940352932353,1.6503091520142252,3.5182610853929046,0,1.36678382874044,1,4.079284115056483,1,0,4,1,0,1,0,0,0,1,0.28125,0,1,0,-0.8872131838247239,0.1875,0
1,1,0,0.6066753136281606,2,0.8814266166761874,-0.6152821931238183,-0.078363355806813,-0.1011244395106632,0.7410319459790047,0,-0.5950247355975609,3,-0.8174557584802066,2,0,1,2,0,0,0,1,0,0,1.0,0,1,0,0.4696616088023248,1.0,0
1,1,1,-1.064107975525053,1,0.312393456904798,-0.6152821931238183,-0.919492572246686,-1.7430934315652462,0.385422000485975,1,-0.5950247355975609,0,-0.6542310960289835,2,1,2,1,0,0,0,0,0,0,0.6666666666666666,0,1,0,-1.01056543769991,0.3333333333333333,0
0,0,0,0.6066753136281606,1,0.5110445432984929,2.420760853202744,-0.6994395752184767,-0.1011244395106632,0.4925379740468765,0,1.9273005614084404,1,1.3044648533856922,3,0,4,4,1,1,0,0,1,0,0.7333333333333333,0,0,0,-0.3938041683239789,0.6666666666666666,0
0,0,1,-0.8070643925784048,2,0.6982151826588839,-0.0632743665189888,-0.3491814747363175,-0.2105890389809687,0.7455582604030446,0,-0.3147663692635607,0,-0.3277817711265376,3,0,3,1,0,0,0,0,0,0,0.6,0,1,0,-1.01056543769991,0.0,0
0,0,0,-0.8070643925784048,1,0.4836614711965176,-1.1672900197286478,-0.7359734704779863,-0.1011244395106632,0.4661465312007511,0,-1.1555414682655611,0,-0.9806804209314296,4,0,4,2,1,1,0,0,1,0,0.0,0,0,0,-0.3938041683239789,0.0,0
0,0,0,-0.5500208096317566,2,0.9541090180647565,0.2127295467834259,-0.1083126536648994,0.0083401599596422,0.8771439372543481,0,0.8062670960724398,1,-0.0013324462240916,2,0,3,1,0,0,0,1,1,0,1.0,1,0,0,-1.01056543769991,0.0,0
0,0,0,-0.1644554352117841,2,0.725651410702346,-1.1672900197286478,-0.4131157914404594,-0.9768412352731076,0.7320153492710919,0,1.08652546240644,1,0.4883415411295773,3,0,1,3,1,0,0,1,1,0,0.8,0,0,0,0.9630706243030698,0.1,0
1,1,0,0.992240688048133,1,0.5032435518275813,-1.1672900197286478,-0.7098474872400812,0.774592356251781,0.4850194816081548,0,-1.1555414682655611,1,-0.9806804209314296,3,1,3,4,1,0,0,1,1,0,0.0,0,0,0,1.8265364014293732,0.0,0
0,0,0,1.2492842709947811,4,2.4520585843873484,-0.6152821931238183,1.8902188608509496,1.2124507541330032,2.254258455129563,0,-0.5950247355975609,1,-0.6542310960289835,2,0,1,4,0,1,0,0,1,1,0.6666666666666666,0,0,0,-1.01056543769991,0.0,0
0,0,0,-0.8070643925784048,1,0.6947658526338389,-0.6152821931238183,-0.4543226267913016,-1.1957704342137183,0.7008589258927259,0,-1.1555414682655611,1,-0.8174557584802066,1,1,4,1,1,0,0,1,1,0,0.0,0,0,0,-1.01056543769991,1.0,0
0,0,1,-0.1644554352117841,1,0.7909250128058918,0.7647373733882553,-0.3260291806474422,-0.7579120363324965,0.7271234907858505,0,0.8062670960724398,0,0.3251168786783543,2,1,1,4,0,0,0,0,1,0,0.7777777777777778,0,0,0,-0.8872131838247239,0.0,0
0,0,1,-0.935586184051729,1,0.3884575344698824,-0.3392782798214035,-0.8629924784151186,0.1178047594299478,0.3743902357241055,0,-0.3147663692635607,0,-0.4910064335777606,2,1,2,4,1,0,0,0,1,0,0.75,0,0,0,-0.8872131838247239,0.75,0
1,0,0,-0.1644554352117841,1,0.3760396296794518,-0.6152821931238183,-0.8795601751025707,0.774592356251781,0.36242202327063,0,-0.5950247355975609,0,-0.6542310960289835,3,0,1,1,1,1,0,0,1,0,0.6666666666666666,0,0,0,-0.7638609299495376,0.3333333333333333,0
1,0,1,-0.1644554352117841,2,0.6707260625908258,-0.3392782798214035,-0.4863959883272665,0.0083401599596422,0.6166206253383228,0,1.08652546240644,0,0.4883415411295773,3,0,1,4,0,0,0,0,1,0,0.8,1,0,0,0.099604847176766,0.0,0
0,0,0,-0.935586184051729,2,0.6729549172968005,-0.6152821931238183,-0.4834222991782366,-1.0863058347434131,0.6186696850949658,0,-0.5950247355975609,1,-0.6542310960289835,3,0,4,1,0,1,0,0,1,0,0.6666666666666666,1,0,0,-0.8872131838247239,0.6666666666666666,0
0,1,1,-0.2929772266851083,3,1.327971967922449,-1.1672900197286478,0.4957710563237365,-0.2105890389809687,1.2933957906752336,0,0.8062670960724398,0,0.3251168786783543,3,0,4,3,0,0,0,0,0,0,0.7777777777777778,0,0,0,2.073240909179746,0.1111111111111111,0
0,1,1,-0.1644554352117841,2,0.6675419844394332,0.2127295467834259,-0.4906441156830234,-0.867376635802802,0.673396305286022,0,1.08652546240644,0,0.3251168786783543,2,0,3,4,1,0,0,0,1,0,0.8888888888888888,0,0,0,0.7163661165526973,0.0,0
0,0,0,0.0925881477348641,3,1.3656511191322342,1.04074128669067,0.4407578070666842,0.9935215551923922,1.3776278337093957,0,0.8062670960724398,1,0.3251168786783543,3,0,4,4,0,0,0,1,1,0,0.7777777777777778,1,0,0,-0.8872131838247239,0.4444444444444444,0
0,0,0,0.4781535221548365,1,0.4427460669511242,1.5927491132954996,-0.7905619069994629,-0.4295182379215798,0.4267128055527613,0,1.6470421950744405,1,1.1412401909344694,3,0,4,1,0,1,0,0,1,0,0.7142857142857143,0,0,0,-0.0237474066984201,0.2857142857142857,0
0,0,0,-0.03593364373846,3,1.1377789290580456,1.5927491132954996,0.3005696043267054,-0.867376635802802,1.403758693582314,0,-0.875283101931561,1,0.6515662035808003,3,1,4,2,0,1,0,0,0,0,0.0909090909090909,0,1,0,-1.01056543769991,0.3636363636363636,0
0,0,1,-0.2929772266851083,2,0.9340190753823308,0.7647373733882553,-0.0006226251964611,-1.0863058347434131,1.043900783295765,0,0.8062670960724398,0,0.1618922162271313,4,0,3,1,0,0,0,0,0,0,0.875,0,1,0,-0.8872131838247239,0.0,0
0,0,1,-0.6785426011050807,1,0.4107460815296298,-0.6152821931238183,-0.8332555869248202,-1.0863058347434131,0.3958716426918821,0,-0.5950247355975609,0,-0.4910064335777606,3,1,4,4,0,0,0,0,1,0,0.5,0,0,0,-0.8872131838247239,0.25,0
1,1,1,-0.1644554352117841,1,0.6239201137653563,-0.6152821931238183,-0.5488434604568934,-0.5389828373918853,0.694787865641461,0,0.8062670960724398,0,0.4883415411295773,1,1,1,2,0,0,0,0,1,0,0.7,0,0,0,0.8397183704278836,0.6,0
1,1,0,-0.1644554352117841,1,0.5315818473749744,0.7647373733882553,-0.6720391537738445,-0.867376635802802,0.5123315561814706,0,0.8062670960724398,2,-0.0013324462240916,3,0,3,2,1,0,0,1,1,0,1.0,0,0,0,-0.2704519144487926,1.0,0
0,0,1,-0.1644554352117841,2,0.7753795278097011,0.7647373733882553,-0.2351192552342438,-0.5389828373918853,0.8279547999865875,0,1.08652546240644,0,0.4883415411295773,3,0,4,4,0,0,0,0,0,0,0.8,0,1,0,0.099604847176766,0.0,0
0,0,0,1.891893228361402,4,2.5523570461562115,1.3167451999930848,2.0240348725572934,1.8692383509548365,2.346466144178493,0,2.2075589277424403,1,1.1412401909344694,3,1,4,2,0,0,0,1,1,1,0.8571428571428571,0,0,0,0.2229571010519523,0.0714285714285714,0
0,0,0,0.7351971051014847,2,0.4890744040538848,-1.1672900197286478,-0.7287516539731995,0.4461985578408644,0.4933635701976293,0,-1.1555414682655611,2,-0.9806804209314296,3,0,1,3,0,0,0,1,1,0,0.0,0,0,0,1.2097751320534422,0.0,0
0,0,1,-1.4496733499450254,1,0.1673233068556747,-1.1672900197286478,-1.1580249232724376,-2.071487229976163,0.1687907266528998,0,-1.1555414682655611,0,-1.1439050833826525,3,0,4,2,0,0,0,0,1,0,1.0,0,0,0,-0.5171564221991651,1.0,1
0,0,1,-0.4214990181584324,1,0.4564376030021119,0.7647373733882553,-0.7722949593697082,-1.1957704342137183,0.439908526975824,0,0.5260087297384397,0,-0.0013324462240916,3,0,1,3,1,0,0,0,1,0,0.8571428571428571,0,0,0,-1.01056543769991,1.0,0
0,0,0,-0.6785426011050807,1,0.5272833418705946,-0.6152821931238183,-0.6777741257041163,-0.5389828373918853,0.4847489938572336,0,-0.5950247355975609,2,-0.6542310960289835,4,0,4,2,0,1,0,0,1,0,0.6666666666666666,0,0,0,-0.5171564221991651,0.0,0
0,0,0,-0.1644554352117841,2,0.8708453744058431,0.2127295467834259,-0.2194011840179432,-0.5389828373918853,0.8393092579552694,0,0.5260087297384397,2,0.3251168786783543,3,0,2,4,0,0,0,1,1,0,0.6666666666666666,0,0,0,-0.8872131838247239,0.1111111111111111,0
0,0,0,-0.5500208096317566,2,0.6212136473366727,-0.6152821931238183,-0.5524543687092868,0.2272693589002533,0.5711022264586129,0,-0.5950247355975609,3,-0.8174557584802066,3,0,4,4,0,0,0,1,1,0,1.0,0,0,0,1.2097751320534422,1.0,0
0,0,1,-0.1644554352117841,3,1.4904669826668195,-0.6152821931238183,0.607284399412356,-0.2105890389809687,1.5035383281869157,0,-0.5950247355975609,0,-0.8174557584802066,3,1,4,3,0,0,0,0,1,0,1.0,1,0,0,1.086422878178256,1.0,0
0,1,1,2.4059803942546982,4,2.6521778962023657,-0.0632743665189888,2.157213665160273,1.9787029504251417,2.55613399054421,0,-0.5950247355975609,0,-0.3277817711265376,3,0,4,3,0,0,0,0,1,1,0.4,0,0,0,-0.8872131838247239,0.2,0
0,1,1,-0.8070643925784048,2,0.6447605524985414,-0.0632743665189888,-0.4281966435533965,-1.3052350336840242,0.720612740715092,0,-0.3147663692635607,0,-0.3277817711265376,2,0,4,2,0,0,0,0,0,0,0.6,0,1,0,-0.6405086760743514,0.2,0
0,0,0,-0.6785426011050807,1,0.4303281621606936,-0.0632743665189888,-0.807129603686915,-0.867376635802802,0.4147445930992858,0,-0.0345080029295605,1,-0.3277817711265376,3,0,2,3,0,1,0,0,1,0,0.8,0,0,0,-0.8872131838247239,0.0,0
0,0,0,-0.03593364373846,1,0.6068852956554065,1.04074128669067,-0.571570941810193,-0.867376635802802,0.6758181535660243,0,1.6470421950744405,0,0.6515662035808003,3,1,4,4,1,1,0,0,1,0,0.9090909090909092,0,0,0,1.3331273859286286,0.2727272727272727,0
0,1,0,-0.1644554352117841,2,0.7765966611246257,0.7647373733882553,-0.3451457537483484,-0.4295182379215798,0.7834073878333448,0,-0.875283101931561,1,0.3251168786783543,3,0,4,2,0,1,0,0,1,0,0.1111111111111111,0,0,1,0.7163661165526973,0.8888888888888888,0
1,0,1,0.3496317306815124,2,0.7176912153238648,0.7647373733882553,-0.4237361098298517,-0.4295182379215798,0.6597972416390124,0,1.08652546240644,0,0.9780155284832462,2,1,3,1,0,0,0,0,1,0,0.6153846153846154,0,0,0,2.443297670805305,0.2307692307692307,0
0,1,0,-1.064107975525053,1,0.4233231902276301,-0.6152821931238183,-0.8164754838695802,-1.1957704342137183,0.407993293766556,0,-0.5950247355975609,1,-0.6542310960289835,3,0,4,3,1,1,0,0,1,0,0.6666666666666666,0,0,0,-0.3938041683239789,0.0,0
0,1,0,-0.1644554352117841,2,0.6407957279677364,-0.3392782798214035,-0.5263283854713817,-0.867376635802802,0.6464154850408391,0,-0.3147663692635607,1,-0.4910064335777606,2,0,2,4,1,1,0,0,1,0,0.75,0,0,0,0.4696616088023248,0.0,0
0,0,0,-0.1644554352117841,2,0.8242359102143154,-0.6152821931238183,-0.162901090186376,0.2272693589002533,0.8395290545788322,0,-0.5950247355975609,1,-0.6542310960289835,1,0,3,1,0,1,0,0,0,0,0.6666666666666666,0,1,0,1.456479639803815,0.3333333333333333,1
0,0,1,0.0925881477348641,3,1.3490939127449937,1.04074128669067,0.4186675448167481,-0.7579120363324965,1.5023302815630877,0,1.08652546240644,0,0.6515662035808003,2,0,3,3,0,0,0,0,1,0,0.7272727272727273,1,0,0,-1.01056543769991,0.4545454545454545,1
0,0,0,-0.2929772266851083,3,1.3291809918902402,-0.6152821931238183,0.5834948862201171,-0.7579120363324965,1.353843053496199,0,-0.3147663692635607,1,-0.4910064335777606,3,0,2,3,0,1,0,0,0,0,0.75,0,1,0,2.443297670805305,0.25,0
0,0,0,-0.935586184051729,1,0.4739500328347705,-0.3392782798214035,-0.748930258913045,-0.2105890389809687,0.4357179211089929,0,-0.875283101931561,1,-0.4910064335777606,1,0,4,3,0,1,0,0,1,0,0.25,0,0,0,-1.01056543769991,0.25,0
0,0,0,0.3496317306815124,2,0.6747305800579152,1.3167451999930848,-0.427559424450033,-0.3200536384512743,0.6889394091808335,0,1.08652546240644,2,0.4883415411295773,2,1,2,3,0,1,0,0,0,0,0.8,0,0,0,0.2229571010519523,0.1,0
0,0,0,-0.2929772266851083,2,0.5800976934336107,1.04074128669067,-0.5237795090579275,-0.4295182379215798,0.6194317137779566,0,1.08652546240644,1,0.3251168786783543,4,0,1,1,0,0,0,1,0,0,0.8888888888888888,0,1,0,-1.01056543769991,0.0,0
0,0,0,-1.3211515584717013,1,0.2488357075313222,-1.1672900197286478,-1.0492728629650605,-0.9768412352731076,0.2398245649331053,0,-1.1555414682655611,1,-0.9806804209314296,2,0,3,1,0,0,0,1,1,0,0.0,0,0,0,-1.01056543769991,0.0,0
0,1,0,0.2211099392081882,2,0.9510841438209336,0.7647373733882553,-0.1123483746528685,0.0083401599596422,0.916642323039265,0,0.8062670960724398,2,-0.0013324462240916,4,0,1,3,0,0,0,1,1,0,1.0,0,0,0,-0.3938041683239789,0.8571428571428571,0
0,1,0,0.4781535221548365,2,1.108377604499722,-1.1672900197286478,0.097509116721524,-0.1011244395106632,1.0189681446962744,0,-1.1555414682655611,1,-0.9806804209314296,3,0,2,4,0,1,0,0,1,0,0.0,0,0,0,-0.8872131838247239,0.0,0
1,1,0,-0.6785426011050807,1,0.4594624772459347,-0.3392782798214035,-0.768259238381739,-1.4146996331543298,0.4428238607785937,0,-0.5950247355975609,1,-0.1645571086753146,3,1,3,1,1,1,0,0,1,0,0.3333333333333333,0,0,0,-0.2704519144487926,0.1666666666666666,0
0,0,0,-0.2929772266851083,2,0.918288138861591,-0.3392782798214035,-0.1561040864171649,0.0083401599596422,0.8850339670723938,0,-0.5950247355975609,3,-0.4910064335777606,3,0,3,3,0,1,0,0,1,0,0.5,1,0,0,1.2097751320534422,0.0,0
1,1,1,-1.3211515584717013,1,0.1606367427377505,-1.1672900197286478,-1.1669459907195272,-1.852558031035552,0.1788826120010804,0,-0.875283101931561,0,-0.9806804209314296,3,0,3,4,0,0,0,0,1,0,1.0,0,0,0,0.099604847176766,1.0,0
1,0,0,-0.2929772266851083,2,0.6082619609374472,-0.8912861064262331,-0.4821478609715096,-0.648447436862191,0.6195478535620984,0,-0.5950247355975609,0,-0.6542310960289835,3,0,1,2,0,0,0,1,0,0,0.6666666666666666,0,1,0,0.4696616088023248,0.3333333333333333,0
0,1,0,-0.2929772266851083,2,1.1643625488958502,-0.6152821931238183,0.339864782367457,-0.3200536384512743,1.4365567938996575,0,-0.875283101931561,0,-0.4910064335777606,2,0,4,4,0,1,0,0,0,0,0.25,0,1,0,-0.7638609299495376,0.0,0
0,1,0,-0.935586184051729,2,0.680540667847803,-0.6152821931238183,-0.3753074579742226,-0.7579120363324965,0.7606021707213451,0,-0.5950247355975609,1,-0.8174557584802066,3,0,3,4,0,1,0,0,0,0,1.0,0,1,0,1.94988865530456,1.0,1
0,0,0,-0.5500208096317566,1,0.3562983451408184,-1.1672900197286478,-0.9058985647082636,0.4461985578408644,0.3275568382404857,0,-0.0345080029295605,1,-0.3277817711265376,3,0,1,3,1,1,0,0,1,0,0.8,0,0,0,-0.0237474066984201,0.2,0
0,0,0,-0.8070643925784048,1,0.5599201429223675,-0.6152821931238183,-0.6342308203076078,-1.0863058347434131,0.5396436307547866,0,-0.5950247355975609,0,-0.6542310960289835,4,0,3,2,0,1,0,0,1,0,0.6666666666666666,0,0,0,-0.1470996605736064,0.0,0
1,0,0,-1.1926297669983772,1,0.4155221987567185,-0.6152821931238183,-0.8268833958911848,-0.648447436862191,0.4004748013278342,0,-0.5950247355975609,1,-0.8174557584802066,3,1,3,3,1,1,0,0,1,0,1.0,0,0,0,0.7163661165526973,1.0,0
0,0,1,-1.3211515584717013,1,0.4515022818674535,-1.1672900197286478,-0.7788795567711314,-1.852558031035552,0.4351519297186735,0,-1.1555414682655611,0,-0.9806804209314296,2,0,2,4,0,0,0,0,1,0,0.0,0,0,0,-1.01056543769991,0.0,0
0,0,1,2.2774586027813744,4,2.092257753279998,-0.6152821931238183,1.4101804696504163,1.5408445525439198,2.11060678370353,0,-0.3147663692635607,0,-0.3277817711265376,2,0,2,4,0,0,0,0,1,0,0.6,1,0,0,0.2229571010519523,0.0,0
1,1,0,-0.8070643925784048,1,0.4023466786262348,-0.6152821931238183,-0.7865261860114938,-0.867376635802802,0.4296281393555309,1,-0.5950247355975609,3,-0.6542310960289835,2,0,3,2,0,0,0,1,0,0,0.6666666666666666,0,1,0,-1.01056543769991,0.0,0
0,0,0,-0.1644554352117841,1,0.4769749070785933,-0.3392782798214035,-0.7448945379250759,-0.3200536384512743,0.4384987879215797,0,-0.3147663692635607,2,-0.4910064335777606,3,1,1,4,0,0,0,1,1,0,0.75,0,0,0,-1.01056543769991,0.25,0
1,1,1,-1.3211515584717013,1,0.4096751359869269,-1.1672900197286478,-0.7756934612543137,-0.4295182379215798,0.4374535090366495,1,-1.1555414682655611,0,-0.9806804209314296,3,0,3,4,0,0,0,0,0,0,0.0,0,1,0,-0.5171564221991651,0.0,0
0,1,0,1.6348496454147536,4,2.1089741635748087,-0.3392782798214035,1.4324831382681404,1.6503091520142252,2.127469796356769,0,-0.5950247355975609,1,-0.3277817711265376,4,1,3,4,0,1,0,0,1,0,0.4,1,0,0,2.3199454169301186,0.0,0
1,0,0,-0.1644554352117841,2,1.3958555843483018,1.04074128669067,0.6820514408736781,-0.7579120363324965,1.4905027663212955,0,0.8062670960724398,1,0.4883415411295773,2,0,1,2,0,1,0,0,0,0,0.7,0,1,0,-1.01056543769991,0.6,0
0,1,0,-0.1644554352117841,3,1.2041661310313745,1.04074128669067,0.3987013462446905,-0.4295182379215798,1.0123651299810985,0,1.08652546240644,2,0.3251168786783543,4,0,3,4,0,0,0,1,0,0,0.8888888888888888,0,1,0,0.099604847176766,0.0,0
1,1,1,-1.3211515584717013,1,0.3047776090593729,-1.1672900197286478,-0.9307501097394416,-1.9620226305058572,0.3254433155618147,1,-1.1555414682655611,0,-0.9806804209314296,2,0,2,4,0,0,0,0,0,0,0.0,0,1,0,1.456479639803815,0.0,0
0,0,0,-1.1926297669983772,1,0.3782684843854265,-0.6152821931238183,-0.8765864859535408,-0.2105890389809687,0.3477547129845372,0,-0.5950247355975609,1,-0.8174557584802066,2,1,4,4,1,1,0,0,1,0,1.0,0,0,0,-0.6405086760743514,1.0,0
0,0,1,-0.1644554352117841,2,1.5818500256117836,-0.0632743665189888,0.72920565452258,-0.648447436862191,1.5245661402273414,0,0.8062670960724398,0,0.3251168786783543,3,0,1,2,0,0,0,0,1,0,0.7777777777777778,1,0,0,-0.5171564221991651,0.1111111111111111,1
1,0,0,0.4781535221548365,3,1.4809231678292771,2.144756939900329,0.8077960106040832,-0.2105890389809687,1.5813384300707507,0,-1.1555414682655611,0,0.9780155284832462,2,0,1,4,0,1,0,0,0,0,0.0,0,1,0,0.099604847176766,0.4615384615384615,0
0,1,1,2.7915457686746707,5,2.739980881444659,0.7647373733882553,2.668900605161196,1.6503091520142252,2.790819388547624,0,2.2075589277424403,0,4.242508777507706,2,0,3,1,0,0,0,0,0,1,0.3636363636363636,0,1,0,-0.8872131838247239,0.4545454545454545,1
